IdVendedor,NombreVendedor,MesVenta,AñoVenta,Ventas
240,Carlos Torres,1,2022,45682.05
374,Miguel Mendoza,4,2022,12010.35
75,Juan Flores,4,2023,13177.77
375,Elena Díaz,1,2023,40334.38
380,Carlos Ortiz,2,2023,21404.74
252,Francisco Gutierrez,10,2023,17184.62
106,José Martínez,7,2021,29635.79
42,Juan García,7,2023,44499.23
316,Ana Silva,4,2021,48598.95
63,Sofía Díaz,6,2022,22694.01
134,Sofía González,4,2023,30307.1
101,Laura Torres,6,2022,20581.45
92,Miguel López,9,2023,34094.9
104,Marta García,4,2021,46317.33
397,Sofía Castro,6,2021,28186.79
189,Jorge Gómez,11,2022,37241.58
380,Carlos Ortiz,1,2023,38090.97
192,Raúl González,3,2022,32828.27
331,Jorge Torres,9,2022,23989.59
186,Laura García,1,2021,22297.13
28,Rosa Ortiz,3,2022,15024.83
77,Raúl Castro,7,2021,9700.24
207,Laura Gutierrez,9,2023,22721.91
236,Carlos Morales,7,2021,32439.19
57,Luis González,8,2022,35694.58
295,Carmen Pérez,8,2022,29515.25
57,Luis González,10,2023,6318.87
359,Rosa Rivera,7,2022,42673.97
177,Ana Martínez,6,2021,33557.1
279,Luis Díaz,11,2021,45764.16
32,Juan Ramírez,3,2022,26549.02
363,Ana Ramírez,8,2023,9602.43
303,Jorge García,11,2023,43601.65
385,Pedro Ramírez,8,2022,17122.31
366,María López,11,2023,8862.89
348,Lucía González,12,2021,40486.84
119,Luis Rodríguez,12,2022,19715.71
152,Laura González,8,2022,26735.35
145,Laura Ortiz,12,2022,44364.98
165,Juan Rodríguez,7,2022,28773.78
155,Antonio Gómez,4,2023,31162.0
294,Marta Sánchez,1,2021,24166.14
67,Francisco Ortiz,12,2021,39063.7
358,Carmen Gómez,11,2022,13281.34
356,José López,3,2023,11464.5
392,Lucía López,5,2021,13152.38
315,Francisco Sánchez,12,2023,20434.3
154,Laura Mendoza,8,2021,36126.13
185,Antonio Ramírez,9,2023,14499.61
326,Antonio López,5,2023,37060.42
134,Sofía González,11,2021,14762.08
168,Antonio Castro,10,2023,48070.46
141,Rosa Sánchez,10,2023,7036.56
371,Carlos Gutierrez,12,2022,35845.14
157,Raúl Martínez,6,2021,43738.86
381,Antonio Cruz,8,2023,23092.77
161,Jorge Pérez,8,2021,31004.76
238,Ana García,10,2021,27447.41
92,Miguel López,1,2023,17396.87
249,Manuel Cruz,10,2021,38655.82
306,María Morales,4,2022,47002.87
114,Rosa Pérez,12,2023,32150.66
184,Manuel Sánchez,6,2023,28722.73
88,Antonio Silva,7,2023,12812.72
78,Lucía Mendoza,12,2023,22932.61
115,Sofía Gutierrez,5,2023,16039.32
390,Jorge Rivera,11,2022,38136.12
285,Sofía Martínez,9,2023,12099.18
185,Antonio Ramírez,8,2023,26507.88
338,Luis Cruz,12,2022,20710.46
35,Raúl Gómez,9,2023,22492.69
22,Miguel Castro,10,2022,41113.32
65,María Gómez,9,2021,29597.62
294,Marta Sánchez,3,2023,8787.69
191,Juan Sánchez,7,2023,30822.16
224,Manuel Díaz,5,2023,18948.87
347,Carlos Gómez,12,2022,43672.14
275,Laura Morales,5,2023,32572.21
297,Luis Mendoza,2,2022,9339.99
60,María Flores,5,2022,20885.57
2,Jorge Sánchez,3,2023,27701.86
153,Elena Ramírez,12,2023,39072.4
27,Elena Castro,9,2021,36204.98
190,Lucía Rodríguez,6,2022,20481.95
393,Francisco Gómez,10,2023,21561.17
357,Miguel Silva,12,2021,31947.88
338,Luis Cruz,3,2023,25220.25
269,Laura Ramírez,1,2023,29294.25
253,Manuel Ortiz,7,2021,35088.78
315,Francisco Sánchez,5,2022,47177.83
269,Laura Ramírez,3,2022,42341.33
189,Jorge Gómez,6,2021,43084.19
116,Antonio Díaz,6,2021,29712.13
304,Pedro Díaz,8,2022,24442.33
240,Carlos Torres,2,2022,21496.0
206,Carmen Martínez,1,2022,21197.74
229,Ana Castro,11,2023,8586.08
145,Laura Ortiz,2,2023,27548.05
331,Jorge Torres,7,2021,20429.13
275,Laura Morales,3,2023,22334.51
158,Ana Mendoza,1,2022,26219.79
299,Raúl Rodríguez,11,2023,44073.6
376,Ana Cruz,11,2023,6121.25
392,Lucía López,10,2023,42068.94
218,Rosa Ramírez,7,2022,43881.65
83,Pedro García,12,2021,22231.69
400,Carlos López,7,2021,42223.88
158,Ana Mendoza,11,2021,24538.99
89,Pedro Flores,1,2021,30097.6
16,Pedro López,8,2022,25273.84
57,Luis González,8,2022,28534.55
218,Rosa Ramírez,9,2022,22359.66
349,José Pérez,7,2023,18380.38
119,Luis Rodríguez,3,2022,42424.55
258,Francisco Mendoza,5,2023,17395.62
62,Sofía Sánchez,2,2023,12130.16
371,Carlos Gutierrez,3,2023,49173.97
82,Pedro Gutierrez,9,2023,45395.43
326,Antonio López,2,2021,36748.6
280,Carmen López,3,2023,27860.62
25,Carmen Morales,8,2023,33345.56
1,José Mendoza,4,2021,30342.66
393,Francisco Gómez,7,2022,25243.44
42,Juan García,12,2023,30350.18
229,Ana Castro,4,2023,16219.0
229,Ana Castro,12,2023,42079.26
164,Raúl Rivera,3,2022,45256.88
356,José López,11,2022,38232.33
299,Raúl Rodríguez,12,2021,49552.19
48,José Cruz,4,2022,24036.3
328,Jorge Rodríguez,3,2021,19678.95
61,Marta Pérez,3,2022,11034.02
124,Carmen Díaz,2,2022,47469.51
112,Miguel Gutierrez,12,2021,10490.54
176,José Morales,7,2022,10922.74
132,Jorge Morales,1,2023,38682.03
327,Raúl Mendoza,3,2021,8179.34
72,Marta Gómez,12,2022,33364.11
231,Miguel Morales,8,2022,11597.09
127,Pedro Gómez,6,2022,27976.6
208,Luis García,2,2023,12139.21
269,Laura Ramírez,3,2021,32415.73
333,Carlos Cruz,8,2023,22312.36
166,Antonio Mendoza,5,2022,19158.13
34,María Silva,11,2021,45518.49
156,Miguel Pérez,10,2023,20386.3
36,Raúl Gutierrez,2,2021,41457.65
333,Carlos Cruz,9,2022,35987.5
100,Raúl Flores,9,2023,18650.06
72,Marta Gómez,11,2023,19742.36
28,Rosa Ortiz,3,2022,39017.55
343,Manuel López,1,2021,20946.71
380,Carlos Ortiz,6,2022,22136.67
322,Lucía Flores,11,2021,9980.41
